Dates,DayOfWeek,PdDistrict,Address,X,Y
2014-07-13 00:19:00,Sunday,MISSION,24TH ST / UTAH ST,-122.40533320020799,37.7530644943091
2008-05-26 08:00:00,Monday,NORTHERN,1200 Block of GOLDEN GATE AV,-122.43109805193701,37.779617141304
2007-11-28 13:00:00,Wednesday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2009-06-09 08:44:00,Tuesday,BAYVIEW,100 Block of BACON ST,-122.404124444757,37.727553933288895
2013-05-04 20:56:00,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2008-11-15 20:21:00,Saturday,INGLESIDE,200 Block of PARQUE DR,-122.422592099161,37.709998706156
2010-04-20 09:19:00,Tuesday,MISSION,3000 Block of 16TH ST,-122.421082850193,37.764910844225994
2012-08-22 22:30:00,Wednesday,MISSION,2900 Block of FOLSOM ST,-122.413915683628,37.750083772610395
2009-01-25 11:30:00,Sunday,CENTRAL,900 Block of THE EMBARCADERONORTH ST,-122.40038746482,37.8025735991651
2006-12-03 07:00:00,Sunday,MISSION,700 Block of VALENCIA ST,-122.421431349205,37.760889923049604
2005-09-08 22:30:00,Thursday,MISSION,18TH ST / FOLSOM ST,-122.415000536794,37.7620990020727
2014-05-30 06:40:00,Friday,SOUTHERN,100 Block of 8TH ST,-122.41243633288,37.776804935521895
2009-08-31 20:45:00,Monday,BAYVIEW,2000 Block of 20TH ST,-122.401599732166,37.759649273220894
2013-05-01 19:28:00,Wednesday,NORTHERN,200 Block of PAGE ST,-122.424829503585,37.7737213634177
2011-08-09 16:10:00,Tuesday,NORTHERN,GEARY BL / WEBSTER ST,-122.431206932079,37.7845681170336
2010-07-31 09:45:00,Saturday,TENDERLOIN,300 Block of ELLIS ST,-122.411965795229,37.78491418595621
2013-09-05 08:34:00,Thursday,SOUTHERN,200 Block of 7TH ST,-122.40864873517,37.7773110274033
2013-10-04 16:45:00,Friday,NORTHERN,2200 Block of VANNESS AV,-122.423682814338,37.796204620956395
2005-06-27 05:45:00,Monday,MISSION,1200 Block of GUERRERO ST,-122.422684132056,37.751163796224105
2011-08-28 18:00:00,Sunday,INGLESIDE,100 Block of TIFFANY AV,-122.42111331820499,37.7451988038002
2004-12-22 22:15:00,Wednesday,TENDERLOIN,300 Block of EDDY ST,-122.412930522059,37.7838344374141
2014-08-19 12:30:00,Tuesday,TENDERLOIN,300 Block of EDDY ST,-122.41379097278099,37.783836556534794
2011-05-08 10:30:00,Sunday,NORTHERN,600 Block of LARKIN ST,-122.417732259561,37.7840044909335
2014-11-25 22:00:00,Tuesday,PARK,CASTRO ST / MARKET ST,-122.435187699349,37.7626702770872
2013-06-28 10:46:00,Friday,CENTRAL,400 Block of SUTTER ST,-122.407780790878,37.7892734176444
2014-07-26 16:00:00,Saturday,RICHMOND,1000 Block of ELCAMINODELMAR ST,-122.496810857029,37.7858595062715
2006-04-17 20:30:00,Monday,NORTHERN,2400 Block of LOMBARD ST,-122.441811628041,37.7990019436809
2005-02-27 02:00:00,Sunday,CENTRAL,GRANT AV / COLUMBUS AV,-122.407085601179,37.7981513676881
2015-02-03 06:00:00,Tuesday,SOUTHERN,400 Block of SPEAR ST,-122.388888409512,37.7883279710132
2012-11-17 22:00:00,Saturday,TARAVAL,0 Block of WESTPORTAL AV,-122.46629480465599,37.740214312179
2005-11-20 00:01:00,Sunday,INGLESIDE,100 Block of BROOKDALE AV,-122.423098270217,37.7103045151288
2004-05-29 18:18:00,Saturday,BAYVIEW,0 Block of HARBOR RD,-122.37826801848101,37.7323807302226
2009-12-13 12:00:00,Sunday,CENTRAL,900 Block of NORTHPOINT ST,-122.42283580175699,37.8053355736758
2009-08-07 15:54:00,Friday,PARK,600 Block of STANYAN ST,-122.453745875122,37.7705839128497
2006-03-25 09:30:00,Saturday,SOUTHERN,HARRISON ST / 3RD ST,-122.39738878482599,37.7825543452426
2007-10-17 18:40:00,Wednesday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2012-11-29 19:30:00,Thursday,CENTRAL,700 Block of PACIFIC AV,-122.40801470384301,37.796699717573
2008-12-08 13:00:00,Monday,TENDERLOIN,TURK ST / JONES ST,-122.41241426358101,37.7830037964534
2007-07-24 20:45:00,Tuesday,RICHMOND,2300 Block of BUSH ST,-122.43593090519899,37.7866495541341
2013-03-10 01:09:00,Sunday,TARAVAL,1300 Block of LA PLAYA ST,-122.50913483919099,37.76119776776321
2012-02-20 22:50:00,Monday,SOUTHERN,HOWARD ST / 4TH ST,-122.40271259328199,37.783259654397895
2006-01-01 18:00:00,Sunday,BAYVIEW,100 Block of TOPEKA AV,-122.398951090192,37.7338473162583
2009-01-11 01:20:00,Sunday,CENTRAL,POST ST / JONES ST,-122.41335805114099,37.7876637195721
2011-04-04 08:23:00,Monday,INGLESIDE,1500 Block of ALEMANY BL,-122.435682711765,37.7275173689962
2004-09-14 04:32:00,Tuesday,TENDERLOIN,OFARRELL ST / JONES ST,-122.412970537598,37.7857883766658
2008-09-18 07:40:00,Thursday,TENDERLOIN,200 Block of TURK ST,-122.413259498719,37.7829514828801
2005-11-28 12:00:00,Monday,TARAVAL,200 Block of GRAFTON AV,-122.455635919233,37.7200894268288
2006-03-21 20:00:00,Tuesday,INGLESIDE,700 Block of SAN JOSE AV,-122.422948278787,37.743555148233
2014-10-01 22:00:00,Wednesday,TARAVAL,1200 Block of 40TH AV,-122.499761364051,37.7634884591522
2015-02-06 18:00:00,Friday,NORTHERN,2300 Block of WASHINGTON ST,-122.43194249391001,37.7919562911324
2004-08-05 20:30:00,Thursday,CENTRAL,HYDE ST / GEARY ST,-122.416452065602,37.786308688557504
2012-04-17 12:00:00,Tuesday,BAYVIEW,RHODEISLAND ST / 17TH ST,-122.402564529639,37.7647808589578
2004-10-26 09:30:00,Tuesday,INGLESIDE,700 Block of ELLSWORTH ST,-122.416446124049,37.7329162539537
2009-10-13 02:30:00,Tuesday,INGLESIDE,600 Block of PRECITA AV,-122.40906536907801,37.7477131831685
2005-09-19 06:32:00,Monday,MISSION,17TH ST / SOUTH VAN NESS AV,-122.417332582598,37.7635718955939
2004-09-04 02:00:00,Saturday,CENTRAL,500 Block of CHESTNUT ST,-122.412241726582,37.8039377199703
2007-10-31 08:42:00,Wednesday,NORTHERN,POST ST / VANNESS AV,-122.421572274151,37.7866181600998
2012-10-05 00:01:00,Friday,MISSION,2700 Block of 18TH ST,-122.40964146370199,37.7617330443151
2004-12-26 18:20:00,Sunday,TARAVAL,1700 Block of OCEAN AV,-122.46070943325,37.7249316978293
2012-04-04 13:15:00,Wednesday,INGLESIDE,200 Block of OCEAN AV,-122.44183579012699,37.7233366233043
2008-09-03 04:30:00,Wednesday,MISSION,200 Block of BARTLETT ST,-122.41969897961599,37.752951196703
2014-09-01 11:00:00,Monday,MISSION,3800 Block of 25TH ST,-122.426155014506,37.7501087775692
2010-05-06 19:17:00,Thursday,MISSION,3300 Block of 24TH ST,-122.420393969897,37.7520651297079
2008-02-08 13:15:00,Friday,TENDERLOIN,TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006
2004-12-21 22:00:00,Tuesday,TARAVAL,1000 Block of HOLLOWAY AV,-122.464938189897,37.72173187023571
2011-11-30 09:45:00,Wednesday,CENTRAL,800 Block of GEARY ST,-122.417295322526,37.7862578545865
2007-08-06 20:45:00,Monday,CENTRAL,200 Block of POST ST,-122.406000218489,37.7885406192723
2011-08-24 01:00:00,Wednesday,PARK,CASTRO ST / MARKET ST,-122.435187699349,37.7626702770872
2015-03-08 00:01:00,Sunday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2008-06-09 20:35:00,Monday,INGLESIDE,1700 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524
2008-11-29 22:58:00,Saturday,SOUTHERN,HOWARD ST / 3RD ST,-122.400473580152,37.7850290611875
2008-09-05 21:00:00,Friday,BAYVIEW,0 Block of DARTMOUTH ST,-122.413199535496,37.7295143909318
2011-02-27 18:00:00,Sunday,MISSION,2800 Block of HARRISON ST,-122.411752574468,37.751820136318
2006-09-08 14:50:00,Friday,NORTHERN,GEARY BL / STEINER ST,-122.4345637373,37.784150491588704
2011-04-24 09:30:00,Sunday,MISSION,POTRERO AV / 16TH ST,-122.40753833231899,37.7657827544276
2012-07-25 00:01:00,Wednesday,TARAVAL,2200 Block of 45TH AV,-122.503676555746,37.7446058160434
2014-11-13 21:00:00,Thursday,MISSION,17TH ST / CAPP ST,-122.418486296575,37.763495437314404
2011-03-22 18:00:00,Tuesday,NORTHERN,MCALLISTER ST / GOUGH ST,-122.423545232042,37.779672005548
2006-04-21 20:01:00,Friday,MISSION,24TH ST / SHOTWELL ST,-122.41517366580099,37.7524407589917
2012-06-15 08:15:00,Friday,TENDERLOIN,200 Block of GOLDEN GATE AV,-122.415120589338,37.7817589366405
2013-07-27 16:00:00,Saturday,NORTHERN,CALIFORNIA ST / OCTAVIA ST,-122.427263987591,37.789741897167104
2013-02-06 07:50:00,Wednesday,BAYVIEW,PALOU AV / 3RD ST,-122.39097173455099,37.734015218072294
2008-12-10 17:00:00,Wednesday,PARK,SHRADER ST / FELL ST,-122.452437410737,37.7721868787586
2005-08-14 01:27:00,Sunday,SOUTHERN,12TH ST / FOLSOM ST,-122.414998913188,37.7708946575816
2015-02-16 14:00:00,Monday,SOUTHERN,MINNA ST / MARY ST,-122.40671451277399,37.781678710377705
2011-02-10 18:00:00,Thursday,BAYVIEW,OAKDALE AV / NEWHALL ST,-122.392217325531,37.7356625997558
2009-04-18 08:15:00,Saturday,SOUTHERN,300 Block of CLEMENTINA ST,-122.40232147638001,37.78203871461721
2008-09-07 18:53:00,Sunday,MISSION,LINDA ST / 19TH ST,-122.42288047722401,37.7600121527949
2014-10-05 19:30:00,Sunday,CENTRAL,600 Block of POST ST,-122.41201048788,37.7877770164282
2010-03-24 18:50:00,Wednesday,NORTHERN,800 Block of HAYES ST,-122.43040309844,37.7759915316036
2012-06-30 11:30:00,Saturday,TARAVAL,1800 Block of OCEAN AV,-122.461683159559,37.725189723674795
2007-06-03 20:00:00,Sunday,INGLESIDE,300 Block of STILL ST,-122.432998959554,37.7314968625855
2004-06-07 00:25:00,Monday,INGLESIDE,0 Block of PHELAN AV,-122.452289660492,37.72569335757029
2006-11-28 15:39:00,Tuesday,SOUTHERN,800 Block of MARKET ST,-122.40669059226101,37.7852071918419
2012-02-12 10:35:00,Sunday,MISSION,4100 Block of 24TH ST,-122.43522121962,37.751281765017794
2014-01-22 09:05:00,Wednesday,CENTRAL,1200 Block of MASON ST,-122.41138613960399,37.79498471085979
2011-08-09 08:57:00,Tuesday,SOUTHERN,300 Block of DORE ST,-122.408395085045,37.7701525825183
2014-02-21 19:40:00,Friday,TENDERLOIN,LARKIN ST / OFARRELL ST,-122.417903977564,37.785167087551706
2012-04-17 09:20:00,Tuesday,BAYVIEW,900 Block of CONNECTICUT ST,-122.397089183868,37.753598788032704
2004-06-24 23:00:00,Thursday,BAYVIEW,400 Block of WHEELER AV,-122.400390038778,37.710390875996396
2006-06-30 20:55:00,Friday,INGLESIDE,MISSION ST / TRUMBULL ST,-122.429306728376,37.7307429169559
2008-09-30 18:55:00,Tuesday,TENDERLOIN,400 Block of ELLIS ST,-122.413609328985,37.784696907904
2004-12-10 23:45:00,Friday,PARK,1300 Block of GROVE ST,-122.438850103104,37.7758717049622
2005-05-19 22:10:00,Thursday,CENTRAL,500 Block of FRANCISCO ST,-122.41426677512,37.8046348825476
2013-01-21 08:00:00,Monday,RICHMOND,5500 Block of ANZA ST,-122.507633317388,37.777061573580106
2006-10-02 18:10:00,Monday,MISSION,VALENCIA ST / 21ST ST,-122.421118473704,37.7569011511725
2010-06-01 20:59:00,Tuesday,BAYVIEW,1600 Block of NEWCOMB AV,-122.391089615241,37.7359045006314
2004-12-07 12:30:00,Tuesday,SOUTHERN,7TH ST / MISSION ST,-122.410939205559,37.7792122589856
2009-01-10 11:20:00,Saturday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.46620466789301,37.7725405391593
2008-06-23 19:15:00,Monday,SOUTHERN,NEWMONTGOMERY ST / HOWARD ST,-122.39898086887,37.786209557036
2006-09-04 18:27:00,Monday,INGLESIDE,GENEVA AV / MISSION ST,-122.441018108888,37.7164586830811
2006-07-30 20:11:00,Sunday,TARAVAL,200 Block of WINSTON DR,-122.477976682169,37.7269346350353
2011-10-07 12:00:00,Friday,BAYVIEW,1400 Block of RHODEISLAND ST,-122.40136587194799,37.751307441333296
2005-08-09 13:01:00,Tuesday,MISSION,2600 Block of MISSION ST,-122.418738265772,37.7546172382083
2014-04-30 11:56:00,Wednesday,TENDERLOIN,100 Block of EDDY ST,-122.41013523637699,37.78418890752671
2011-03-10 16:10:00,Thursday,SOUTHERN,1200 Block of MISSION ST,-122.413583483648,37.7770436202636
2012-10-05 07:00:00,Friday,NORTHERN,VANNESS AV / CEDAR ST,-122.421477162118,37.78615273522011
2013-12-26 14:45:00,Thursday,TENDERLOIN,100 Block of OFARRELL ST,-122.407244087032,37.7865647607685
2013-12-29 23:41:00,Sunday,NORTHERN,2500 Block of CLAY ST,-122.43505280002,37.7906587149859
2013-05-04 15:46:00,Saturday,TENDERLOIN,TURK ST / TAYLOR ST,-122.410768766343,37.7832145190013
2008-12-09 00:01:00,Tuesday,TENDERLOIN,TAYLOR ST / ELLIS ST,-122.411141948101,37.7850736197499
2008-12-08 23:13:00,Monday,PARK,MCALLISTER ST / DIVISADERO ST,-122.43836774873199,37.777794808403705
2007-12-30 19:00:00,Sunday,NORTHERN,TURK ST / FILLMORE ST,-122.432142776025,37.780495583709005
2006-06-12 11:00:00,Monday,CENTRAL,400 Block of BROADWAY ST,-122.405087523335,37.7981219270604
2012-04-03 11:04:00,Tuesday,INGLESIDE,0 Block of PASADENA ST,-122.41896539863501,37.708840997265
2004-05-28 01:40:00,Friday,NORTHERN,800 Block of GROVE ST,-122.43054096618,37.7768115455093
2005-02-27 22:00:00,Sunday,NORTHERN,FELL ST / FILLMORE ST,-122.43101443226699,37.7749021097894
2010-07-15 12:00:00,Thursday,RICHMOND,3100 Block of CABRILLO ST,-122.492369649895,37.7740139656219
2006-03-20 19:40:00,Monday,TENDERLOIN,OFARRELL ST / JONES ST,-122.412970537591,37.78578837668879
2010-11-01 20:55:00,Monday,MISSION,2000 Block of MISSION ST,-122.41965834371,37.7642205603745
2010-07-29 14:30:00,Thursday,CENTRAL,SUTTER ST / STOCKTON ST,-122.406958660602,37.789434763003996
2009-02-03 23:12:00,Tuesday,TENDERLOIN,200 Block of TURK ST,-122.413237516676,37.78284302332129
2014-03-06 23:00:00,Thursday,CENTRAL,500 Block of SUTTER ST,-122.40942360467501,37.7890647342848
2010-06-15 17:57:00,Tuesday,INGLESIDE,CHENERY ST / MATEO ST,-122.428979413497,37.736387746552786
2009-01-24 23:00:00,Saturday,MISSION,18TH ST / HATTIE ST,-122.440930849123,37.760526628889295
2009-10-17 16:00:00,Saturday,RICHMOND,2600 Block of FULTON ST,-122.460040578709,37.774151965617705
2010-02-11 08:29:00,Thursday,SOUTHERN,COLTON ST / COLUSA PL,-122.41988453614,37.7732819192209
2010-11-05 09:00:00,Friday,BAYVIEW,22ND ST / PENNSYLVANIA AV,-122.393123359873,37.7576508232124
2014-11-01 14:15:00,Saturday,INGLESIDE,0 Block of BROOKDALE AV,-122.420864146521,37.71219982598
2005-07-26 17:19:00,Tuesday,MISSION,3400 Block of 17TH ST,-122.422210018239,37.763216768064495
2014-05-17 11:30:00,Saturday,CENTRAL,100 Block of GRANT AV,-122.40502080789,37.7880208011824
2005-12-16 15:30:00,Friday,SOUTHERN,5TH ST / MARKET ST,-122.40806834515499,37.783991676793214
2014-11-28 00:09:00,Friday,TENDERLOIN,0 Block of OFARRELL ST,-122.405895369887,37.786734218498296
2006-03-23 22:30:00,Thursday,CENTRAL,1300 Block of CLAY ST,-122.415296324149,37.7930621383611
2005-07-15 14:04:00,Friday,TENDERLOIN,0 Block of TURK ST,-122.409853729941,37.7833862379382
2015-04-01 18:13:00,Wednesday,MISSION,CAPP ST / 16TH ST,-122.418701003284,37.76510987862221
2009-03-18 08:30:00,Wednesday,NORTHERN,1300 Block of SUTTER ST,-122.42258569695801,37.7873874125739
2008-09-15 21:58:00,Monday,MISSION,MISSION ST / 16TH ST,-122.419671780296,37.7650501214668
2014-12-23 16:30:00,Tuesday,NORTHERN,2800 Block of FRANKLIN ST,-122.42598685656401,37.8004824172702
2004-12-22 20:21:00,Wednesday,TARAVAL,2600 Block of 35TH AV,-122.49259142732201,37.7378009102224
2015-02-20 19:32:00,Friday,SOUTHERN,MARKET ST / 7TH ST,-122.41251534135598,37.78047774805079
2007-01-22 21:18:00,Monday,MISSION,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
2014-01-09 06:30:00,Thursday,MISSION,1600 Block of BRYANT ST,-122.410478069487,37.7662463209137
2006-08-23 09:25:00,Wednesday,TENDERLOIN,400 Block of TURK ST,-122.416342977622,37.7824465135592
2008-06-24 18:00:00,Tuesday,CENTRAL,200 Block of GEARY ST,-122.407413025963,37.787407412522796
2014-08-04 07:45:00,Monday,INGLESIDE,100 Block of CORDOVA ST,-122.435760606014,37.7118964925658
2015-02-20 12:00:00,Friday,CENTRAL,200 Block of LOMBARD ST,-122.405355791173,37.8037825925855
2014-08-21 22:30:00,Thursday,INGLESIDE,4900 Block of MISSION ST,-122.438695075365,37.7196920262929
2006-04-08 16:00:00,Saturday,NORTHERN,900 Block of GEARY ST,-122.418918390218,37.7859407304209
2005-03-09 11:00:00,Wednesday,MISSION,1300 Block of POTRERO AV,-122.40613399451999,37.7515505329921
2005-09-24 23:00:00,Saturday,MISSION,SOUTH VAN NESS AV / CESAR CHAVEZ ST,-122.415863818305,37.7482130107329
2008-07-07 04:39:00,Monday,NORTHERN,1400 Block of BUSH ST,-122.421132500205,37.7885381075121
2014-09-02 12:45:00,Tuesday,MISSION,900 Block of POTRERO AV,-122.406604919508,37.7571580431915
2014-01-24 13:55:00,Friday,RICHMOND,400 Block of 6TH AV,-122.464279879446,37.7800332991006
2014-03-22 09:00:00,Saturday,NORTHERN,3000 Block of VANNESS AV,-122.425186870939,37.803662940810106
2005-09-06 10:00:00,Tuesday,TARAVAL,2500 Block of 39TH AV,-122.496849523328,37.739294127898795
2012-03-23 09:45:00,Friday,TENDERLOIN,0 Block of TURK ST,-122.409853729941,37.7833862379382
2012-08-22 15:15:00,Wednesday,TARAVAL,100 Block of BROAD ST,-122.45756661137,37.7131276841881
2012-11-15 19:25:00,Thursday,SOUTHERN,7TH ST / MARKET ST,-122.41251534135598,37.78047774805079
2012-10-21 13:00:00,Sunday,SOUTHERN,600 Block of MISSION ST,-122.401692292616,37.786588859076296
2014-05-13 16:40:00,Tuesday,CENTRAL,100 Block of KEARNY ST,-122.403725876784,37.7896050522565
2011-06-30 18:00:00,Thursday,PARK,400 Block of CORBETT AV,-122.445691831513,37.7578524022837
2004-11-08 17:30:00,Monday,INGLESIDE,500 Block of ALEMANY BL,-122.42077668361901,37.7314840336783
2010-11-20 00:01:00,Saturday,INGLESIDE,300 Block of ROLPH ST,-122.435701052197,37.713064759709
2009-05-13 15:30:00,Wednesday,CENTRAL,LEAVENWORTH ST / CHESTNUT ST,-122.41815351339599,37.8031360312501
2012-08-08 08:31:00,Wednesday,INGLESIDE,1400 Block of ALEMANY BL,-122.434848884597,37.72850249685421
2009-12-27 14:15:00,Sunday,INGLESIDE,0 Block of MEDA AV,-122.441770227314,37.7237907377132
2012-05-30 17:00:00,Wednesday,INGLESIDE,0 Block of MASSOSOIT ST,-122.40813708383,37.7449569542777
2007-02-06 16:22:00,Tuesday,BAYVIEW,0 Block of NICHOLS WY,-122.38724435334,37.7195130001474
2013-11-30 17:15:00,Saturday,TARAVAL,3200 Block of 20TH AV,-122.47564746078599,37.7285280627465
2008-10-01 00:34:00,Wednesday,NORTHERN,500 Block of GROVE ST,-122.42563513664601,37.7774387764148
2012-10-19 21:20:00,Friday,MISSION,3400 Block of 25TH ST,-122.41857987118799,37.7506771297941
2010-07-27 11:30:00,Tuesday,TARAVAL,200 Block of MONTICELLO ST,-122.470673521408,37.7187815894447
2013-09-07 20:49:00,Saturday,CENTRAL,800 Block of SUTTER ST,-122.414368110368,37.7884368260567
2006-06-16 00:30:00,Friday,TARAVAL,0 Block of FONT BL,-122.47243371580299,37.714556327150895
2011-12-30 13:56:00,Friday,NORTHERN,1400 Block of SUTTER ST,-122.424251976012,37.7872870352478
2014-12-27 03:13:00,Saturday,SOUTHERN,0 Block of SPEAR ST,-122.39487068808201,37.793107178894
2011-11-30 02:16:00,Wednesday,SOUTHERN,0 Block of 4TH ST,-122.404956956375,37.785117856395296
2008-09-02 17:00:00,Tuesday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2005-06-01 00:01:00,Wednesday,MISSION,400 Block of GUERRERO ST,-122.423949155504,37.7643823011045
2010-07-30 11:40:00,Friday,RICHMOND,0 Block of PRESIDIO AV,-122.447522009721,37.79127165329521
2009-12-10 01:10:00,Thursday,SOUTHERN,HARRISON ST / FREMONT ST,-122.392055370759,37.7867658932764
2009-02-06 10:00:00,Friday,BAYVIEW,0 Block of MATTHEW CT,-122.38013384712099,37.7312962281442
2012-01-29 13:00:00,Sunday,CENTRAL,100 Block of GREENWICH ST,-122.402591782252,37.803221944433204
2010-12-19 08:20:00,Sunday,NORTHERN,1100 Block of MCALLISTER ST,-122.431343410204,37.7787412233251
2007-11-27 21:20:00,Tuesday,BAYVIEW,SALINAS AV / CARR ST,-122.397038459444,37.7208752949205
2009-02-04 16:26:00,Wednesday,PARK,0 Block of CARMELITA ST,-122.434391032678,37.77023009347511
2011-08-10 20:20:00,Wednesday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2014-11-29 13:53:00,Saturday,SOUTHERN,200 Block of INTERSTATE80 HY,-122.365565425353,37.8096707013239
2013-06-14 20:00:00,Friday,PARK,200 Block of JOHNFKENNEDY DR,-122.460621022754,37.771598359867
2013-12-25 16:00:00,Wednesday,PARK,4000 Block of 17TH ST,-122.436884739193,37.7623268956009
2014-12-09 16:00:00,Tuesday,NORTHERN,GROVE ST / GOUGH ST,-122.423168378741,37.777815744457705
2005-03-09 17:51:00,Wednesday,BAYVIEW,LASALLE AV / NEWHALL ST,-122.390521939597,37.737543983901
2008-12-23 12:16:00,Tuesday,RICHMOND,2500 Block of MCALLISTER ST,-122.453892001748,37.7756905927122
2011-08-08 16:00:00,Monday,NORTHERN,200 Block of GOUGH ST,-122.42271387681801,37.775244832582004
2013-05-05 19:00:00,Sunday,NORTHERN,FRANKLIN ST / GEARY BL,-122.423031175088,37.7854818747419
2010-05-04 13:20:00,Tuesday,MISSION,2900 Block of 16TH ST,-122.418049946137,37.7650940324026
2014-03-04 17:00:00,Tuesday,CENTRAL,100 Block of POST ST,-122.404793641916,37.788804548889
2006-01-24 14:51:00,Tuesday,BAYVIEW,500 Block of MENDELL ST,-122.38550662781401,37.7398870932112
2005-11-14 12:45:00,Monday,MISSION,900 Block of POTRERO AV,-122.406604919508,37.7571580431915
2010-10-22 17:50:00,Friday,INGLESIDE,1300 Block of GIRARD ST,-122.40010343799601,37.7163613697373
2006-07-28 23:51:00,Friday,PARK,1600 Block of TURK ST,-122.43627497948098,37.7800247331065
2004-05-28 12:15:00,Friday,TENDERLOIN,ELLIS ST / JONES ST,-122.412784096509,37.7848656939297
2009-03-03 14:28:00,Tuesday,TARAVAL,3200 Block of 20TH AV,-122.47564746078599,37.7285280627465
2012-11-28 17:08:00,Wednesday,BAYVIEW,1400 Block of THOMAS AV,-122.38846241959699,37.7288786692236
2004-12-11 16:45:00,Saturday,RICHMOND,400 Block of 23RD AV,-122.48259000456801,37.7792045680007
2006-07-28 23:45:00,Friday,BAYVIEW,3RD ST / REVERE AV,-122.391522893042,37.7324323864471
2007-03-07 20:55:00,Wednesday,BAYVIEW,SAN BRUNO AV / HALE ST,-122.40591081099,37.732964160576294
2008-05-02 16:38:00,Friday,MISSION,2000 Block of MISSION ST,-122.41965834371,37.7642205603745
2008-05-30 15:30:00,Friday,NORTHERN,1200 Block of POLK ST,-122.420231590619,37.78798096196
